temperature,Areas,timestamp,latitude,longitude,alertstatus,Datetime,Alert
25.45,Al Qusais Industrial Third,1532251929,25.298598,55.390414,TRUE,7/22/2018 9:32:09 AM,TRUE
24.27,Al Nahda Second,1532251932,25.298165,55.374792,TRUE,7/22/2018 9:32:12 AM,TRUE
30.12,Al Barsha Third,1532251933,25.083827,55.220397,TRUE,7/22/2018 9:32:13 AM,TRUE
22.64,Al Warqa'a First,1532251936,25.187459,55.405636,TRUE,7/22/2018 9:32:16 AM,TRUE
28.86,Al Khwaneej First,1532251947,25.232772,55.508101,TRUE,7/22/2018 9:32:27 AM,TRUE
28.76,Wadi Alamardi,1532251950,25.199524,55.480396,TRUE,7/22/2018 9:32:30 AM,TRUE
28.73,Al Barsha Second,1532251954,25.116285,55.203846,TRUE,7/22/2018 9:32:34 AM,TRUE
21.82,Al Safouh Second,1532251958,25.113393,55.17622,TRUE,7/22/2018 9:32:38 AM,TRUE
34.38,Al Jaddaf,1532251959,25.216757,55.330939,TRUE,7/22/2018 9:32:39 AM,TRUE
24.94,Al Muteena First,1532251961,25.272357,55.315102,TRUE,7/22/2018 9:32:41 AM,TRUE
22.59,Al Khwaneej Second,1532251968,25.232772,55.508101,TRUE,7/22/2018 9:32:48 AM,TRUE
33.51,Trade Centre 2,1532251969,25.221399,55.285323,TRUE,7/22/2018 9:32:49 AM,TRUE
30.87,Al Safa First,1532251970,25.167648,55.234137,TRUE,7/22/2018 9:32:50 AM,TRUE
23.66,Al Warqa'a Fifth,1532251974,25.187459,55.405636,TRUE,7/22/2018 9:32:54 AM,TRUE
20.75,Al Baraha,1532251977,25.28199,55.318496,TRUE,7/22/2018 9:32:57 AM,TRUE
28.75,Al Warqa'a Third,1532251980,25.196067,55.398499,TRUE,7/22/2018 9:33:00 AM,TRUE
30.89,Al Shindagha,1532251986,25.272666,55.295034,TRUE,7/22/2018 9:33:06 AM,TRUE
27.38,Al Quoz Second,1532251988,25.153156,55.246064,TRUE,7/22/2018 9:33:08 AM,TRUE
28.13,Al Qusais Industrial Fifth,1532251997,25.287117,55.415323,TRUE,7/22/2018 9:33:17 AM,TRUE
29.97,Al Barsha South Third,1532252002,25.059802,55.241839,TRUE,7/22/2018 9:33:22 AM,TRUE
32.15,Al Jaddaf,1532252003,25.216757,55.330939,TRUE,7/22/2018 9:33:23 AM,TRUE
30.98,Al Hamriya,1532252004,25.26019,55.304673,TRUE,7/22/2018 9:33:24 AM,TRUE
31.74,Muhaisanah Third,1532252005,25.271226,55.404252,TRUE,7/22/2018 9:33:25 AM,TRUE
29.19,Rigga Al Buteen,1532252009,25.258061,55.323335,TRUE,7/22/2018 9:33:29 AM,TRUE
28.86,Al Warqa'a Fourth,1532252018,25.187459,55.405636,TRUE,7/22/2018 9:33:38 AM,TRUE
23.54,Rigga Al Buteen,1532252020,25.258061,55.323335,TRUE,7/22/2018 9:33:40 AM,TRUE
34.84,Al Qusais First,1532252021,25.27442,55.368662,TRUE,7/22/2018 9:33:41 AM,TRUE
24.66,Jumeira Third,1532252023,25.236823,55.270015,TRUE,7/22/2018 9:33:43 AM,TRUE
21.57,Umm Suqeim Second,1532252027,25.149943,55.206589,TRUE,7/22/2018 9:33:47 AM,TRUE
22.72,Al Warqa'a First,1532252030,25.187459,55.405636,TRUE,7/22/2018 9:33:50 AM,TRUE
30.39,Al Garhoud,1532252031,25.240029,55.350299,TRUE,7/22/2018 9:33:51 AM,TRUE
22.04,Al Barsha First,1532252033,25.10982,55.219426,TRUE,7/22/2018 9:33:53 AM,TRUE
26.2,Umm Suqeim First,1532252036,25.166888,55.214226,TRUE,7/22/2018 9:33:56 AM,TRUE
30.53,Ras Al Khor Industrial Third,1532252037,25.171223,55.383497,TRUE,7/22/2018 9:33:57 AM,TRUE
25.53,Al Hamriya Port,1532252041,25.26019,55.304673,TRUE,7/22/2018 9:34:01 AM,TRUE
34.53,Trade Centre 1,1532252042,25.219092,55.279105,TRUE,7/22/2018 9:34:02 AM,TRUE
34.8,Al Muteena,1532252043,25.274044,55.322644,TRUE,7/22/2018 9:34:03 AM,TRUE
28.84,Al Raffa,1532252045,25.255758,55.288087,TRUE,7/22/2018 9:34:05 AM,TRUE
30.69,Jumeira First,1532252047,25.238695,55.271344,TRUE,7/22/2018 9:34:07 AM,TRUE
28.87,Al Awir Second,1532252049,25.152644,55.532752,TRUE,7/22/2018 9:34:09 AM,TRUE
34.08,Al Mizhar First,1532252050,25.235145,55.436134,TRUE,7/22/2018 9:34:10 AM,TRUE
34.35,Al Quoz Second,1532252052,25.153156,55.246064,TRUE,7/22/2018 9:34:12 AM,TRUE
29.72,Al Rigga,1532252056,25.267579,55.312967,TRUE,7/22/2018 9:34:16 AM,TRUE
28.67,Al Hamriya,1532252058,25.26019,55.304673,TRUE,7/22/2018 9:34:18 AM,TRUE
20.54,Al Mamzar,1532252063,25.305823,55.344767,TRUE,7/22/2018 9:34:23 AM,TRUE
20.3,Al Sabkha,1532252074,25.271183,55.299835,TRUE,7/22/2018 9:34:34 AM,TRUE
29.46,Al Rigga,1532252077,25.267579,55.312967,TRUE,7/22/2018 9:34:37 AM,TRUE
26.82,Al Qusais First,1532252080,25.27442,55.368662,TRUE,7/22/2018 9:34:40 AM,TRUE
29.3,Al Warqa'a Second,1532252083,25.187459,55.405636,TRUE,7/22/2018 9:34:43 AM,TRUE
31.95,Jebel Ali 1,1532252084,25.011617,55.113729,TRUE,7/22/2018 9:34:44 AM,TRUE
23.26,Ras Al Khor Industrial Second,1532252087,25.180156,55.339236,TRUE,7/22/2018 9:34:47 AM,TRUE
24.99,Al Barsha South First,1532252095,25.10982,55.219426,TRUE,7/22/2018 9:34:55 AM,TRUE
27.3,Ras Al Khor Industrial Third,1532252104,25.171223,55.383497,TRUE,7/22/2018 9:35:04 AM,TRUE
27.72,Al Mamzar,1532252108,25.305823,55.344767,TRUE,7/22/2018 9:35:08 AM,TRUE
29.3,Al Quoz First,1532252119,25.150561,55.248748,TRUE,7/22/2018 9:35:19 AM,TRUE
24.52,Al Safouh Second,1532252123,25.113393,55.17622,TRUE,7/22/2018 9:35:23 AM,TRUE
27.21,Warsan Second,1532252125,25.157937,55.418783,TRUE,7/22/2018 9:35:25 AM,TRUE
28.2,Ras Al Khor Industrial Third,1532252128,25.171223,55.383497,TRUE,7/22/2018 9:35:28 AM,TRUE
21.51,Al Awir Second,1532252133,25.152644,55.532752,TRUE,7/22/2018 9:35:33 AM,TRUE
22.37,Nadd Al Shiba Fourth,1532252143,25.15082,55.381762,TRUE,7/22/2018 9:35:43 AM,TRUE
26.68,Al Quoz Industrial Fourth,1532252145,25.115952,55.234207,TRUE,7/22/2018 9:35:45 AM,TRUE
23.01,Al Khwaneej Second,1532252149,25.232772,55.508101,TRUE,7/22/2018 9:35:49 AM,TRUE
32.33,Trade Centre 1,1532252150,25.219092,55.279105,TRUE,7/22/2018 9:35:50 AM,TRUE
20.9,Umm Suqeim Second,1532252152,25.149943,55.206589,TRUE,7/22/2018 9:35:52 AM,TRUE
28.57,Al Sabkha,1532252161,25.271183,55.299835,TRUE,7/22/2018 9:36:01 AM,TRUE
31.34,Al Quoz Industrial First,1532252162,25.134554,55.253169,TRUE,7/22/2018 9:36:02 AM,TRUE
24.52,Nad Al Hammar,1532252169,25.200432,55.386264,TRUE,7/22/2018 9:36:09 AM,TRUE
28.02,Al Quoz First,1532252171,25.150561,55.248748,TRUE,7/22/2018 9:36:11 AM,TRUE
26.33,Umm Ramool,1532252177,25.228925,55.366896,TRUE,7/22/2018 9:36:17 AM,TRUE
25.91,Al Barsha South Third,1532252180,25.059802,55.241839,TRUE,7/22/2018 9:36:20 AM,TRUE
26.22,Hor Al Anz,1532252186,25.276998,55.333705,TRUE,7/22/2018 9:36:26 AM,TRUE
33.15,Al Waheda,1532252187,25.289748,55.337853,TRUE,7/22/2018 9:36:27 AM,TRUE
29.96,Jebel Ali Palm,1532252190,25.003232,55.020402,TRUE,7/22/2018 9:36:30 AM,TRUE
31.66,Al Safa First,1532252191,25.167648,55.234137,TRUE,7/22/2018 9:36:31 AM,TRUE
30.35,Al Twar Third,1532252192,25.251822,55.394565,TRUE,7/22/2018 9:36:32 AM,TRUE
33.45,Al Safouh Second,1532252193,25.113393,55.17622,TRUE,7/22/2018 9:36:33 AM,TRUE
23.67,Al Mizhar Second,1532252196,25.237858,55.458108,TRUE,7/22/2018 9:36:36 AM,TRUE
24.38,Jebel Ali 1,1532252199,25.011617,55.113729,TRUE,7/22/2018 9:36:39 AM,TRUE
23.46,Al Manara,1532252201,25.141079,55.212112,TRUE,7/22/2018 9:36:41 AM,TRUE
32.19,Al Quoz Second,1532252202,25.153156,55.246064,TRUE,7/22/2018 9:36:42 AM,TRUE
28.57,Al Jaddaf,1532252207,25.216757,55.330939,TRUE,7/22/2018 9:36:47 AM,TRUE
32.11,Al Quoz Third,1532252208,25.175407,55.252948,TRUE,7/22/2018 9:36:48 AM,TRUE
33.04,Abu Hail,1532252209,25.285869,55.328174,TRUE,7/22/2018 9:36:49 AM,TRUE
20.03,Dubai Investment Park Second,1532252213,24.981958,55.196943,TRUE,7/22/2018 9:36:53 AM,TRUE
22.86,Naif,1532252217,25.272752,55.312967,TRUE,7/22/2018 9:36:57 AM,TRUE
23.62,Al Garhoud,1532252222,25.240029,55.350299,TRUE,7/22/2018 9:37:02 AM,TRUE
33.19,Nadd Al Shiba Second,1532252223,25.151619,55.343007,TRUE,7/22/2018 9:37:03 AM,TRUE
26.01,Hatta,1532252228,24.806169,56.125385,TRUE,7/22/2018 9:37:08 AM,TRUE
26.97,Al Warqa'a Second,1532252230,25.187459,55.405636,TRUE,7/22/2018 9:37:10 AM,TRUE
32.98,Al Khwaneej First,1532252231,25.232772,55.508101,TRUE,7/22/2018 9:37:11 AM,TRUE
34.09,Jebel Ali Industrial,1532252232,25.001922,55.126548,TRUE,7/22/2018 9:37:12 AM,TRUE
27.91,Mirdif,1532252236,25.219616,55.419475,TRUE,7/22/2018 9:37:16 AM,TRUE
33.08,Ras Al Khor Industrial Second,1532252237,25.180156,55.339236,TRUE,7/22/2018 9:37:17 AM,TRUE
33.59,Al Quoz Industrial Third,1532252239,25.127043,55.217635,TRUE,7/22/2018 9:37:19 AM,TRUE
28.84,Al Barsha South First,1532252244,25.10982,55.219426,TRUE,7/22/2018 9:37:24 AM,TRUE
27.28,Warsan First,1532252257,25.159659,55.396774,TRUE,7/22/2018 9:37:37 AM,TRUE
25.91,Al Khabisi,1532252266,25.26665,55.333705,TRUE,7/22/2018 9:37:46 AM,TRUE
27.72,Naif,1532252271,25.272752,55.312967,TRUE,7/22/2018 9:37:51 AM,TRUE
24.86,Nadd Al Shiba Second,1532252276,25.151619,55.343007,TRUE,7/22/2018 9:37:56 AM,TRUE
27.82,Al Khwaneej First,1532252280,25.232772,55.508101,TRUE,7/22/2018 9:38:00 AM,TRUE
21.2,Al Waheda,1532252284,25.289748,55.337853,TRUE,7/22/2018 9:38:04 AM,TRUE
32.47,Nadd Al Shiba Fourth,1532252285,25.15082,55.381762,TRUE,7/22/2018 9:38:05 AM,TRUE
27.1,Al Mizhar Second,1532252291,25.237858,55.458108,TRUE,7/22/2018 9:38:11 AM,TRUE
34.18,Ras Al Khor Industrial Second,1532252292,25.180156,55.339236,TRUE,7/22/2018 9:38:12 AM,TRUE
30.36,Jebel Ali 1,1532252296,25.011617,55.113729,TRUE,7/22/2018 9:38:16 AM,TRUE
29.25,Al Jafiliya,1532252298,25.23784,55.283942,TRUE,7/22/2018 9:38:18 AM,TRUE
29.75,Warsan Second,1532252300,25.157937,55.418783,TRUE,7/22/2018 9:38:20 AM,TRUE
25.9,Al Jaddaf,1532252303,25.216757,55.330939,TRUE,7/22/2018 9:38:23 AM,TRUE
27.04,Za'abeel Second,1532252305,25.236456,55.296439,TRUE,7/22/2018 9:38:25 AM,TRUE
29.27,Al Ras,1532252310,25.268781,55.295689,TRUE,7/22/2018 9:38:30 AM,TRUE
31.02,Jumeira Second,1532252311,25.191975,55.230474,TRUE,7/22/2018 9:38:31 AM,TRUE
23.89,Al Waheda,1532252314,25.289748,55.337853,TRUE,7/22/2018 9:38:34 AM,TRUE
30.66,Al Rigga,1532252315,25.267579,55.312967,TRUE,7/22/2018 9:38:35 AM,TRUE
22.55,Umm Hurair Second,1532252318,25.256678,55.306308,TRUE,7/22/2018 9:38:38 AM,TRUE
28.09,Jebel Ali Palm,1532252332,25.003232,55.020402,TRUE,7/22/2018 9:38:52 AM,TRUE
24.56,Al Quoz First,1532252338,25.150561,55.248748,TRUE,7/22/2018 9:38:58 AM,TRUE
20.94,Al Shindagha,1532252345,25.272666,55.295034,TRUE,7/22/2018 9:39:05 AM,TRUE
21.63,Hatta,1532252347,24.806169,56.125385,TRUE,7/22/2018 9:39:07 AM,TRUE
22.33,Al Quoz First,1532252355,25.150561,55.248748,TRUE,7/22/2018 9:39:15 AM,TRUE
29.03,Al Quoz Industrial Third,1532252368,25.127043,55.217635,TRUE,7/22/2018 9:39:28 AM,TRUE
26.15,Al Qusais First,1532252372,25.27442,55.368662,TRUE,7/22/2018 9:39:32 AM,TRUE
26.74,Al Jafiliya,1532252379,25.23784,55.283942,TRUE,7/22/2018 9:39:39 AM,TRUE
31.87,Al Muteena,1532252380,25.274044,55.322644,TRUE,7/22/2018 9:39:40 AM,TRUE
22.49,Za'abeel First,1532252382,25.223054,55.306055,TRUE,7/22/2018 9:39:42 AM,TRUE
27.71,Marsa Dubai,1532252384,25.080542,55.140343,TRUE,7/22/2018 9:39:44 AM,TRUE
20.1,Dubai Investment Park Second,1532252388,24.981958,55.196943,TRUE,7/22/2018 9:39:48 AM,TRUE
27.55,Al Hamriya,1532252396,25.26019,55.304673,TRUE,7/22/2018 9:39:56 AM,TRUE
34.45,Al Kifaf,1532252397,25.234697,55.29638,TRUE,7/22/2018 9:39:57 AM,TRUE
21.02,Al Waheda,1532252401,25.289748,55.337853,TRUE,7/22/2018 9:40:01 AM,TRUE
22.58,Al Ras,1532252407,25.268781,55.295689,TRUE,7/22/2018 9:40:07 AM,TRUE
26.68,Muhaisanah Fourth,1532252412,25.273208,55.397085,TRUE,7/22/2018 9:40:12 AM,TRUE
26,Al Barsha South First,1532252416,25.10982,55.219426,TRUE,7/22/2018 9:40:16 AM,TRUE
22.69,Al Quoz Third,1532252419,25.175407,55.252948,TRUE,7/22/2018 9:40:19 AM,TRUE
27.47,Al Bada,1532252423,25.224727,55.268742,TRUE,7/22/2018 9:40:23 AM,TRUE
29.91,Al Barsha South First,1532252425,25.10982,55.219426,TRUE,7/22/2018 9:40:25 AM,TRUE
33.85,Jumeira Second,1532252426,25.191975,55.230474,TRUE,7/22/2018 9:40:26 AM,TRUE
25.29,Al Barsha Third,1532252428,25.083827,55.220397,TRUE,7/22/2018 9:40:28 AM,TRUE
31.23,Mirdif,1532252430,25.219616,55.419475,TRUE,7/22/2018 9:40:30 AM,TRUE
32.38,Jebel Ali 2,1532252431,25.052495,55.112755,TRUE,7/22/2018 9:40:31 AM,TRUE
29.56,Al Qusais Industrial Fourth,1532252444,25.293784,55.401484,TRUE,7/22/2018 9:40:44 AM,TRUE
30.74,Al Hamriya Port,1532252445,25.26019,55.304673,TRUE,7/22/2018 9:40:45 AM,TRUE
33.71,Al Hamriya Port,1532252446,25.26019,55.304673,TRUE,7/22/2018 9:40:46 AM,TRUE
23.88,Al Bada,1532252450,25.224727,55.268742,TRUE,7/22/2018 9:40:50 AM,TRUE
20.64,Hatta,1532252454,24.806169,56.125385,TRUE,7/22/2018 9:40:54 AM,TRUE
33.94,Umm Suqeim Second,1532252455,25.149943,55.206589,TRUE,7/22/2018 9:40:55 AM,TRUE
20.36,Al Waheda,1532252458,25.289748,55.337853,TRUE,7/22/2018 9:40:58 AM,TRUE
29.31,Al Warqa'a Third,1532252464,25.196067,55.398499,TRUE,7/22/2018 9:41:04 AM,TRUE
20.33,Al Mankhool,1532252467,25.245967,55.294998,TRUE,7/22/2018 9:41:07 AM,TRUE
30.05,Al Barsha South First,1532252469,25.10982,55.219426,TRUE,7/22/2018 9:41:09 AM,TRUE
21.75,Al Manara,1532252472,25.141079,55.212112,TRUE,7/22/2018 9:41:12 AM,TRUE
24.59,Al Buteen,1532252482,25.258061,55.323335,TRUE,7/22/2018 9:41:22 AM,TRUE
28.24,Al Qusais Second,1532252485,25.261987,55.398717,TRUE,7/22/2018 9:41:25 AM,TRUE
23.55,Al Nasr,1532252487,25.239126,55.312967,TRUE,7/22/2018 9:41:27 AM,TRUE
27.41,Jebel Ali Palm,1532252491,25.003232,55.020402,TRUE,7/22/2018 9:41:31 AM,TRUE
31.66,Al Rigga,1532252492,25.267579,55.312967,TRUE,7/22/2018 9:41:32 AM,TRUE
25.75,Al Sabkha,1532252494,25.271183,55.299835,TRUE,7/22/2018 9:41:34 AM,TRUE
25.01,Al Khwaneej First,1532252503,25.232772,55.508101,TRUE,7/22/2018 9:41:43 AM,TRUE
33.61,Emirates Hill Second,1532252505,25.073861,55.166782,TRUE,7/22/2018 9:41:45 AM,TRUE
31.31,Al Souq Al Kabeer,1532252508,25.262408,55.293616,TRUE,7/22/2018 9:41:48 AM,TRUE
34.87,Al Muteena,1532252509,25.274044,55.322644,TRUE,7/22/2018 9:41:49 AM,TRUE
30.57,Al Awir Second,1532252511,25.152644,55.532752,TRUE,7/22/2018 9:41:51 AM,TRUE
25.59,Nadd Al Shiba Fourth,1532252519,25.15082,55.381762,TRUE,7/22/2018 9:41:59 AM,TRUE
23.61,Al Jaddaf,1532252522,25.216757,55.330939,TRUE,7/22/2018 9:42:02 AM,TRUE
21.92,Nad Al Hammar,1532252526,25.200432,55.386264,TRUE,7/22/2018 9:42:06 AM,TRUE
23.09,Al Quoz First,1532252530,25.150561,55.248748,TRUE,7/22/2018 9:42:10 AM,TRUE
23.79,Jebel Ali Palm,1532252543,25.003232,55.020402,TRUE,7/22/2018 9:42:23 AM,TRUE
20.88,Nadd Al Shiba Third,1532252545,25.15082,55.381762,TRUE,7/22/2018 9:42:25 AM,TRUE
26.78,Al Kifaf,1532252548,25.234697,55.29638,TRUE,7/22/2018 9:42:28 AM,TRUE
33.94,Al Qusais Industrial First,1532252549,25.279556,55.384037,TRUE,7/22/2018 9:42:29 AM,TRUE
34.21,Al Nasr,1532252550,25.239126,55.312967,TRUE,7/22/2018 9:42:30 AM,TRUE
27.47,Al Mizhar Second,1532252557,25.237858,55.458108,TRUE,7/22/2018 9:42:37 AM,TRUE
34.09,Al Warqa'a Third,1532252558,25.196067,55.398499,TRUE,7/22/2018 9:42:38 AM,TRUE
28.55,Al Quoz Industrial Second,1532252561,25.12997,55.212839,TRUE,7/22/2018 9:42:41 AM,TRUE
27.79,Al Nahda First,1532252563,25.296657,55.377751,TRUE,7/22/2018 9:42:43 AM,TRUE
20.14,Al Bada,1532252566,25.224727,55.268742,TRUE,7/22/2018 9:42:46 AM,TRUE
32.07,Al Warqa'a Fifth,1532252567,25.187459,55.405636,TRUE,7/22/2018 9:42:47 AM,TRUE
25.53,Al Barsha South Third,1532252570,25.059802,55.241839,TRUE,7/22/2018 9:42:50 AM,TRUE
25.54,Al Twar Third,1532252574,25.251822,55.394565,TRUE,7/22/2018 9:42:54 AM,TRUE
32.18,Hor Al Anz East,1532252575,25.283091,55.351682,TRUE,7/22/2018 9:42:55 AM,TRUE
28.18,Jebel Ali 2,1532252577,25.052495,55.112755,TRUE,7/22/2018 9:42:57 AM,TRUE
28.38,Al Mizhar Second,1532252579,25.237858,55.458108,TRUE,7/22/2018 9:42:59 AM,TRUE
26.04,Al Qusais Industrial Fifth,1532252583,25.287117,55.415323,TRUE,7/22/2018 9:43:03 AM,TRUE
27.8,Jumeira Third,1532252586,25.236823,55.270015,TRUE,7/22/2018 9:43:06 AM,TRUE
22.91,Al Dhagaya,1532252588,25.272483,55.299977,TRUE,7/22/2018 9:43:08 AM,TRUE
26.95,Al Mankhool,1532252590,25.245967,55.294998,TRUE,7/22/2018 9:43:10 AM,TRUE
23.45,Al Raffa,1532252596,25.255758,55.288087,TRUE,7/22/2018 9:43:16 AM,TRUE
26.64,Al Warqa'a Fourth,1532252598,25.187459,55.405636,TRUE,7/22/2018 9:43:18 AM,TRUE
20.61,Al Awir Second,1532252601,25.152644,55.532752,TRUE,7/22/2018 9:43:21 AM,TRUE
28.25,Emirates Hill First,1532252607,25.078254,55.179137,TRUE,7/22/2018 9:43:27 AM,TRUE
23.05,Al Dhagaya,1532252610,25.272483,55.299977,TRUE,7/22/2018 9:43:30 AM,TRUE
25.74,Al Khwaneej First,1532252612,25.232772,55.508101,TRUE,7/22/2018 9:43:32 AM,TRUE
30.08,Al Twar Second,1532252613,25.262004,55.379346,TRUE,7/22/2018 9:43:33 AM,TRUE
22.38,Al Barsha South Third,1532252627,25.059802,55.241839,TRUE,7/22/2018 9:43:47 AM,TRUE
26.74,Al Garhoud,1532252630,25.240029,55.350299,TRUE,7/22/2018 9:43:50 AM,TRUE
21.01,Al Dhagaya,1532252637,25.272483,55.299977,TRUE,7/22/2018 9:43:57 AM,TRUE
25.58,Al Wasl,1532252639,25.199425,55.256308,TRUE,7/22/2018 9:43:59 AM,TRUE
25.53,Port Saeed,1532252644,25.251314,55.329557,TRUE,7/22/2018 9:44:04 AM,TRUE
22.92,Emirates Hill Second,1532252649,25.073861,55.166782,TRUE,7/22/2018 9:44:09 AM,TRUE
24.91,Al Garhoud,1532252657,25.240029,55.350299,TRUE,7/22/2018 9:44:17 AM,TRUE
29.94,Al Warqa'a Fourth,1532252661,25.187459,55.405636,TRUE,7/22/2018 9:44:21 AM,TRUE
20.16,Al Murar,1532252670,25.276355,55.309511,TRUE,7/22/2018 9:44:30 AM,TRUE
34.43,Al Murar,1532252671,25.276355,55.309511,TRUE,7/22/2018 9:44:31 AM,TRUE
30.95,Al Qusais Industrial Fourth,1532252672,25.293784,55.401484,TRUE,7/22/2018 9:44:32 AM,TRUE
29.06,Al Barsha South Third,1532252677,25.059802,55.241839,TRUE,7/22/2018 9:44:37 AM,TRUE
27.71,Al Warqa'a Fourth,1532252679,25.187459,55.405636,TRUE,7/22/2018 9:44:39 AM,TRUE
23.78,Al Khabisi,1532252685,25.26665,55.333705,TRUE,7/22/2018 9:44:45 AM,TRUE
27.48,Muhaisanah Second,1532252689,25.271226,55.404252,TRUE,7/22/2018 9:44:49 AM,TRUE
24.43,Ras Al Khor Industrial Third,1532252691,25.171223,55.383497,TRUE,7/22/2018 9:44:51 AM,TRUE
28.28,Nad Al Hammar,1532252694,25.200432,55.386264,TRUE,7/22/2018 9:44:54 AM,TRUE
24.75,Hor Al Anz,1532252697,25.276998,55.333705,TRUE,7/22/2018 9:44:57 AM,TRUE
33.04,Al Rigga,1532252698,25.267579,55.312967,TRUE,7/22/2018 9:44:58 AM,TRUE
26.05,Ras Al Khor Industrial Third,1532252704,25.171223,55.383497,TRUE,7/22/2018 9:45:04 AM,TRUE
26.21,Al Kifaf,1532252709,25.234697,55.29638,TRUE,7/22/2018 9:45:09 AM,TRUE
31.47,Ras Al Khor Industrial First,1532252710,25.184952,55.355587,TRUE,7/22/2018 9:45:10 AM,TRUE
29.72,Al Muteena,1532252715,25.274044,55.322644,TRUE,7/22/2018 9:45:15 AM,TRUE
20.04,Al Mizhar First,1532252721,25.235145,55.436134,TRUE,7/22/2018 9:45:21 AM,TRUE
30.25,Al Quoz Industrial Second,1532252722,25.12997,55.212839,TRUE,7/22/2018 9:45:22 AM,TRUE
31.93,Al Hudaiba,1532252723,25.243197,55.279796,TRUE,7/22/2018 9:45:23 AM,TRUE
20.44,Al Rashidiya,1532252726,25.224465,55.389031,TRUE,7/22/2018 9:45:26 AM,TRUE
20.88,Za'abeel Second,1532252730,25.236456,55.296439,TRUE,7/22/2018 9:45:30 AM,TRUE
33.15,Dubai Investment Park Second,1532252736,24.981958,55.196943,TRUE,7/22/2018 9:45:36 AM,TRUE
33.72,Muhaisnah First,1532252737,25.236389,55.406244,TRUE,7/22/2018 9:45:37 AM,TRUE
20.26,Port Saeed,1532252741,25.251314,55.329557,TRUE,7/22/2018 9:45:41 AM,TRUE
20.15,Umm Al Sheif,1532252745,25.132772,55.205208,TRUE,7/22/2018 9:45:45 AM,TRUE
31.27,Warsan First,1532252746,25.159659,55.396774,TRUE,7/22/2018 9:45:46 AM,TRUE
20.58,Muhaisanah Second,1532252748,25.271226,55.404252,TRUE,7/22/2018 9:45:48 AM,TRUE
30.02,Al Wasl,1532252749,25.199425,55.256308,TRUE,7/22/2018 9:45:49 AM,TRUE
24.73,Muhaisanah Third,1532252752,25.271226,55.404252,TRUE,7/22/2018 9:45:52 AM,TRUE
23.2,Rigga Al Buteen,1532252754,25.258061,55.323335,TRUE,7/22/2018 9:45:54 AM,TRUE
21.26,Al Hamriya Port,1532252766,25.26019,55.304673,TRUE,7/22/2018 9:46:06 AM,TRUE
29.19,Al Manara,1532252775,25.141079,55.212112,TRUE,7/22/2018 9:46:15 AM,TRUE
26.98,Al Muteena First,1532252789,25.272357,55.315102,TRUE,7/22/2018 9:46:29 AM,TRUE
34.83,Al Dhagaya,1532252791,25.272483,55.299977,TRUE,7/22/2018 9:46:31 AM,TRUE
32.85,Al Kifaf,1532252792,25.234697,55.29638,TRUE,7/22/2018 9:46:32 AM,TRUE
21.56,Al Dhagaya,1532252799,25.272483,55.299977,TRUE,7/22/2018 9:46:39 AM,TRUE
21.55,Abu Hail,1532252804,25.285869,55.328174,TRUE,7/22/2018 9:46:44 AM,TRUE
30.42,Al Rashidiya,1532252805,25.224465,55.389031,TRUE,7/22/2018 9:46:45 AM,TRUE
26.86,Trade Centre 1,1532252807,25.219092,55.279105,TRUE,7/22/2018 9:46:47 AM,TRUE
20.86,Al Barsha South Third,1532252809,25.059802,55.241839,TRUE,7/22/2018 9:46:49 AM,TRUE
20.13,Ras Al Khor Industrial Third,1532252815,25.171223,55.383497,TRUE,7/22/2018 9:46:55 AM,TRUE
30,Al Baraha,1532252816,25.28199,55.318496,TRUE,7/22/2018 9:46:56 AM,TRUE
25.96,Za'abeel Second,1532252818,25.236456,55.296439,TRUE,7/22/2018 9:46:58 AM,TRUE
27.12,Al Nahda First,1532252822,25.296657,55.377751,TRUE,7/22/2018 9:47:02 AM,TRUE
23.45,Hor Al Anz East,1532252826,25.283091,55.351682,TRUE,7/22/2018 9:47:06 AM,TRUE
22.24,Al Barsha South Second,1532252829,25.076429,55.231445,TRUE,7/22/2018 9:47:09 AM,TRUE
20.24,Al Karama,1532252838,25.24892,55.306055,TRUE,7/22/2018 9:47:18 AM,TRUE
31.42,Al Barsha South Third,1532252839,25.059802,55.241839,TRUE,7/22/2018 9:47:19 AM,TRUE
21.68,Al Wasl,1532252841,25.199425,55.256308,TRUE,7/22/2018 9:47:21 AM,TRUE
24.93,Al Nasr,1532252846,25.239126,55.312967,TRUE,7/22/2018 9:47:26 AM,TRUE
25.12,Jumeira Second,1532252850,25.191975,55.230474,TRUE,7/22/2018 9:47:30 AM,TRUE
34.02,Al Guoz Fourth,1532252851,25.127789,55.211776,TRUE,7/22/2018 9:47:31 AM,TRUE
28.52,Abu Hail,1532252855,25.285869,55.328174,TRUE,7/22/2018 9:47:35 AM,TRUE
30.19,Jebel Ali 1,1532252857,25.011617,55.113729,TRUE,7/22/2018 9:47:37 AM,TRUE
29.82,Al Hudaiba,1532252860,25.243197,55.279796,TRUE,7/22/2018 9:47:40 AM,TRUE
31.42,Al Quoz Third,1532252861,25.175407,55.252948,TRUE,7/22/2018 9:47:41 AM,TRUE
28.3,Al Twar First,1532252873,25.262004,55.379346,TRUE,7/22/2018 9:47:53 AM,TRUE
27.86,Emirates Hill Third,1532252877,25.068717,55.173459,TRUE,7/22/2018 9:47:57 AM,TRUE
